"year","species","ND","FD","indiv","prec","variation","fall","spring","summer","winter","fall_rel","spring_rel","summer_rel","winter_rel","germination_rate","seed_survival","H","CS","LA","SLA","LAI","RD","SRL","TDMr","SRA","CN","C13","N15"
"2016","LEMA",1.52024367477438,-0.0299693960879465,7.66975308641975,625.5,2.98999633360968,196.4,254.6,47.4,127.1,0.313988808952838,0.407034372501998,0.075779376498801,0.203197442046363,0.89,0.33,19.33333333,0.685933848,11.99059333,1813.125201,0.659293232,1575,6350.99686,0.999636695,970.7788273,30.92651757,-28.45,12.47
"2016","MEEL",1.69194627008071,0.0647344623344451,0.966049382716049,625.5,2.98999633360968,196.4,254.6,47.4,127.1,0.313988808952838,0.407034372501998,0.075779376498801,0.203197442046363,0.59,0.6,12.5,0.525730927,1.962864583,2254.537294,0.320063666,0.383333333,3129.868477,6.108080029,277.8318264,10.66930171,-27.91,-0.18
"2016","MESU",1.69034508297956,0.00778161611983652,1.55555555555556,625.5,2.98999633360968,196.4,254.6,47.4,127.1,0.313988808952838,0.407034372501998,0.075779376498801,0.203197442046363,0.77,0.63,23,0.636208569,1.216718742,1583.088306,0.102930845,0.491666667,4569.417808,6.538756083,339.0874395,11.63715679,-27.63,-1.03
"2016","PAIN",1.79779071937187,0.0892299005929142,3.82407407407407,625.5,2.98999633360968,196.4,254.6,47.4,127.1,0.313988808952838,0.407034372501998,0.075779376498801,0.203197442046363,0.33,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016","PLCO",1.60238451777322,0.0242111371405968,16.787037037037,625.5,2.98999633360968,196.4,254.6,47.4,127.1,0.313988808952838,0.407034372501998,0.075779376498801,0.203197442046363,0.84,0.57,13.33333333,0.506105642,4.260365917,1325.464886,2.322283696,4.666666667,6012.821659,3.440877998,529.3299985,26.59956866,-29.06,13.01
"2016","POMO",1.78901567322489,0.0382099852488951,1.3641975308642,625.5,2.98999633360968,196.4,254.6,47.4,127.1,0.313988808952838,0.407034372501998,0.075779376498801,0.203197442046363,0.91,0.49,53.58333333,0.360340485,1.484993892,1334.485407,0.555406682,0.1,4895.699458,3.702192309,531.3260896,38.3062201,-27.3,19.19
"2016","PUPA",1.83342106237667,0.115532003313802,0.382716049382716,625.5,2.98999633360968,196.4,254.6,47.4,127.1,0.313988808952838,0.407034372501998,0.075779376498801,0.203197442046363,0.84,0.55,21,0.720917165,0.464756475,903.1422476,0.268589125,0.566666667,2445.832529,5.385546773,260.6631443,17.02419355,-28.68,8.8
"2016","SASO",1.69251704646021,0.0403644523022916,22.6728395061728,625.5,2.98999633360968,196.4,254.6,47.4,127.1,0.313988808952838,0.407034372501998,0.075779376498801,0.203197442046363,0.52,0.3,13.66666667,0.848599581,0.520219833,335.3922613,0.179033534,0.216666667,1959.996312,6.258014929,211.3444808,11.10809895,-13.25,22.66
"2016","SCLA",1.66082181959178,0.0521945542167781,2.71913580246914,625.5,2.98999633360968,196.4,254.6,47.4,127.1,0.313988808952838,0.407034372501998,0.075779376498801,0.203197442046363,0.69,0.41,20.5,0.664911579,3.89718,2176.187515,0.809198285,9.416666667,5397.804294,1.958130935,648.7181116,20.74130879,-29.14,11.89
"2016","SOAS",1.64798965065429,-0.0487430263976061,0.731481481481482,625.5,2.98999633360968,196.4,254.6,47.4,127.1,0.313988808952838,0.407034372501998,0.075779376498801,0.203197442046363,0.6,0.29,22.16666667,0.589418039,8.207236583,2957.63386,1.035235572,0.758333333,7563.938395,1.825267187,798.4265911,30.43512044,-28.99,5.65
"2016","SPRU",1.85340014215079,-0.0847371463571036,0.450617283950617,625.5,2.98999633360968,196.4,254.6,47.4,127.1,0.313988808952838,0.407034372501998,0.075779376498801,0.203197442046363,0.44,0.41,9.25,0.604580026,0.082956667,882.1100133,0.32623609,175,8941.415011,3.986585207,603.7588667,18.84736842,-27.42,14.6
"2017","BEMA",2.01165399157604,-0.121417393366815,0.419753086419753,487.9,3.87271944386605,194.1,121.4,9.2,163.2,0.397827423652388,0.248821479811437,0.0188563230170117,0.334494773519164,0.38,0.43,31.5,0.355265144,3.49736675,1303.456367,1.20907413,6.416666667,6815.008155,7.03319785,403.7382256,25.03875969,-26.84,13.03
"2017","CETE",1.41338160920162,-0.295338625420823,3.72222222222222,487.9,3.87271944386605,194.1,121.4,9.2,163.2,0.397827423652388,0.248821479811437,0.0188563230170117,0.334494773519164,0.53,0.1,11.33333333,0.160354229,0.265668417,2041.595213,0.752593988,0.1,13962.98106,4.678121363,670.9945023,25.14705882,-28.6,4.54
"2017","CHFU",1.96200860702027,-0.0368030985863518,15.5864197530864,487.9,3.87271944386605,194.1,121.4,9.2,163.2,0.397827423652388,0.248821479811437,0.0188563230170117,0.334494773519164,0.8,0.38,10.16666667,0.550158262,1.139196625,3062.662131,0.630617362,0.758333333,10514.21671,1.177703211,1163.21303,17.79991147,-31.08,25.43
"2017","CHMI",2.11177001022129,-0.0558917550203415,2.72222222222222,487.9,3.87271944386605,194.1,121.4,9.2,163.2,0.397827423652388,0.248821479811437,0.0188563230170117,0.334494773519164,0.76,0.32,91.45,0.50151129,2.161188008,1429.803899,0.431763105,0.75,3655.615989,2.393295085,494.536917,35.7619863,-29.91,4.96
"2017","HOMA",1.85651955296329,-0.0590697444389971,20.7376543209877,487.9,3.87271944386605,194.1,121.4,9.2,163.2,0.397827423652388,0.248821479811437,0.0188563230170117,0.334494773519164,0.94,0.25,15.91666667,0.714934831,0.454270833,1508.550838,0.259772064,0.1,5087.494757,4.037485417,439.5805964,18.05206463,-28.3,18.62
"2017","LEMA",1.28532269911703,-0.06239213695525,7.66975308641975,487.9,3.87271944386605,194.1,121.4,9.2,163.2,0.397827423652388,0.248821479811437,0.0188563230170117,0.334494773519164,0.89,0.33,19.33333333,0.685933848,11.99059333,1813.125201,0.659293232,1575,6350.99686,0.999636695,970.7788273,30.92651757,-28.45,12.47
"2017","LYTR",1.62494748038228,0.0406882598569164,4.07716049382716,487.9,3.87271944386605,194.1,121.4,9.2,163.2,0.397827423652388,0.248821479811437,0.0188563230170117,0.334494773519164,0.62,0.51,7.916666667,0.786474868,0.127921742,1091.076567,0.263533937,0.1,3384.553074,5.809600917,293.4400686,12.41855004,-28.28,7.3
"2017","MESU",2.08956931746431,-0.0547696339401414,1.55555555555556,487.9,3.87271944386605,194.1,121.4,9.2,163.2,0.397827423652388,0.248821479811437,0.0188563230170117,0.334494773519164,0.77,0.63,23,0.636208569,1.216718742,1583.088306,0.102930845,0.491666667,4569.417808,6.538756083,339.0874395,11.63715679,-27.63,-1.03
"2017","PAIN",1.7215522642179,-0.102086382199728,3.82407407407407,487.9,3.87271944386605,194.1,121.4,9.2,163.2,0.397827423652388,0.248821479811437,0.0188563230170117,0.334494773519164,0.33,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017","PLCO",1.62780231220771,-0.100445397794841,16.787037037037,487.9,3.87271944386605,194.1,121.4,9.2,163.2,0.397827423652388,0.248821479811437,0.0188563230170117,0.334494773519164,0.84,0.57,13.33333333,0.506105642,4.260365917,1325.464886,2.322283696,4.666666667,6012.821659,3.440877998,529.3299985,26.59956866,-29.06,13.01
"2017","POMA",1.88679573503591,-0.0808926787947159,12.6574074074074,487.9,3.87271944386605,194.1,121.4,9.2,163.2,0.397827423652388,0.248821479811437,0.0188563230170117,0.334494773519164,0.85,0.46,15.41666667,0.458358016,0.304043392,1763.081021,0.248418301,0.1,18896.05848,5.761667515,713.743478,20.68740592,-28.09,6.07
"2017","POMO",2.24602287435129,0.0263421387280473,1.3641975308642,487.9,3.87271944386605,194.1,121.4,9.2,163.2,0.397827423652388,0.248821479811437,0.0188563230170117,0.334494773519164,0.91,0.49,53.58333333,0.360340485,1.484993892,1334.485407,0.555406682,0.1,4895.699458,3.702192309,531.3260896,38.3062201,-27.3,19.19
"2017","PUPA",1.86301514532742,-0.104041832457795,0.382716049382716,487.9,3.87271944386605,194.1,121.4,9.2,163.2,0.397827423652388,0.248821479811437,0.0188563230170117,0.334494773519164,0.84,0.55,21,0.720917165,0.464756475,903.1422476,0.268589125,0.566666667,2445.832529,5.385546773,260.6631443,17.02419355,-28.68,8.8
"2017","SASO",1.81943853818956,-0.0597898481619681,22.6728395061728,487.9,3.87271944386605,194.1,121.4,9.2,163.2,0.397827423652388,0.248821479811437,0.0188563230170117,0.334494773519164,0.52,0.3,13.66666667,0.848599581,0.520219833,335.3922613,0.179033534,0.216666667,1959.996312,6.258014929,211.3444808,11.10809895,-13.25,22.66
"2017","SCLA",1.82271766558284,-0.0941570611824875,2.71913580246914,487.9,3.87271944386605,194.1,121.4,9.2,163.2,0.397827423652388,0.248821479811437,0.0188563230170117,0.334494773519164,0.69,0.41,20.5,0.664911579,3.89718,2176.187515,0.809198285,9.416666667,5397.804294,1.958130935,648.7181116,20.74130879,-29.14,11.89
"2017","SPRU",1.64134629138754,-0.10327373985803,0.450617283950617,487.9,3.87271944386605,194.1,121.4,9.2,163.2,0.397827423652388,0.248821479811437,0.0188563230170117,0.334494773519164,0.44,0.41,9.25,0.604580026,0.082956667,882.1100133,0.32623609,175,8941.415011,3.986585207,603.7588667,18.84736842,-27.42,14.6
"2018","BEMA",1.36877209538643,0.0488759521544489,0.419753086419753,545.4,3.26825449582751,134.8,181.8,5.3,223.5,0.247158049138247,0.333333333333333,0.00971763843050972,0.40979097909791,0.38,0.43,31.5,0.355265144,3.49736675,1303.456367,1.20907413,6.416666667,6815.008155,7.03319785,403.7382256,25.03875969,-26.84,13.03
"2018","CETE",3.70420853288963,-0.103559726424214,3.72222222222222,545.4,3.26825449582751,134.8,181.8,5.3,223.5,0.247158049138247,0.333333333333333,0.00971763843050972,0.40979097909791,0.53,0.1,11.33333333,0.160354229,0.265668417,2041.595213,0.752593988,0.1,13962.98106,4.678121363,670.9945023,25.14705882,-28.6,4.54
"2018","CHMI",2.63059131051225,0.00540663888163545,2.72222222222222,545.4,3.26825449582751,134.8,181.8,5.3,223.5,0.247158049138247,0.333333333333333,0.00971763843050972,0.40979097909791,0.76,0.32,91.45,0.50151129,2.161188008,1429.803899,0.431763105,0.75,3655.615989,2.393295085,494.536917,35.7619863,-29.91,4.96
"2018","HOMA",2.99439927583554,-0.00316389325643497,20.7376543209877,545.4,3.26825449582751,134.8,181.8,5.3,223.5,0.247158049138247,0.333333333333333,0.00971763843050972,0.40979097909791,0.94,0.25,15.91666667,0.714934831,0.454270833,1508.550838,0.259772064,0.1,5087.494757,4.037485417,439.5805964,18.05206463,-28.3,18.62
"2018","LEMA",3.13267857798369,-0.0154058305527254,7.66975308641975,545.4,3.26825449582751,134.8,181.8,5.3,223.5,0.247158049138247,0.333333333333333,0.00971763843050972,0.40979097909791,0.89,0.33,19.33333333,0.685933848,11.99059333,1813.125201,0.659293232,1575,6350.99686,0.999636695,970.7788273,30.92651757,-28.45,12.47
"2018","LYTR",2.39724905425222,0.00150199099932124,4.07716049382716,545.4,3.26825449582751,134.8,181.8,5.3,223.5,0.247158049138247,0.333333333333333,0.00971763843050972,0.40979097909791,0.62,0.51,7.916666667,0.786474868,0.127921742,1091.076567,0.263533937,0.1,3384.553074,5.809600917,293.4400686,12.41855004,-28.28,7.3
"2018","PAIN",2.12019977132355,0.00804273432130163,3.82407407407407,545.4,3.26825449582751,134.8,181.8,5.3,223.5,0.247158049138247,0.333333333333333,0.00971763843050972,0.40979097909791,0.33,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","POMA",3.16242269816915,0.00854333484519755,12.6574074074074,545.4,3.26825449582751,134.8,181.8,5.3,223.5,0.247158049138247,0.333333333333333,0.00971763843050972,0.40979097909791,0.85,0.46,15.41666667,0.458358016,0.304043392,1763.081021,0.248418301,0.1,18896.05848,5.761667515,713.743478,20.68740592,-28.09,6.07
"2018","PUPA",2.40543915975677,0.0630314336512064,0.382716049382716,545.4,3.26825449582751,134.8,181.8,5.3,223.5,0.247158049138247,0.333333333333333,0.00971763843050972,0.40979097909791,0.84,0.55,21,0.720917165,0.464756475,903.1422476,0.268589125,0.566666667,2445.832529,5.385546773,260.6631443,17.02419355,-28.68,8.8
"2018","SASO",2.047829138948,0.034894405757366,22.6728395061728,545.4,3.26825449582751,134.8,181.8,5.3,223.5,0.247158049138247,0.333333333333333,0.00971763843050972,0.40979097909791,0.52,0.3,13.66666667,0.848599581,0.520219833,335.3922613,0.179033534,0.216666667,1959.996312,6.258014929,211.3444808,11.10809895,-13.25,22.66
"2019","BEMA",2.24619302910179,0.183391965282197,0.419753086419753,384.7,3.927281909621,254.3,59.2,0.2,71,0.661034572394073,0.153886145048089,0.000519885625162464,0.184559396932675,0.38,0.43,31.5,0.355265144,3.49736675,1303.456367,1.20907413,6.416666667,6815.008155,7.03319785,403.7382256,25.03875969,-26.84,13.03
"2019","CETE",2.4639099799769,0.0276032189829782,3.72222222222222,384.7,3.927281909621,254.3,59.2,0.2,71,0.661034572394073,0.153886145048089,0.000519885625162464,0.184559396932675,0.53,0.1,11.33333333,0.160354229,0.265668417,2041.595213,0.752593988,0.1,13962.98106,4.678121363,670.9945023,25.14705882,-28.6,4.54
"2019","CHFU",2.09713340430125,0.16713709885773,15.5864197530864,384.7,3.927281909621,254.3,59.2,0.2,71,0.661034572394073,0.153886145048089,0.000519885625162464,0.184559396932675,0.8,0.38,10.16666667,0.550158262,1.139196625,3062.662131,0.630617362,0.758333333,10514.21671,1.177703211,1163.21303,17.79991147,-31.08,25.43
"2019","CHMI",1.83383116523711,0.0910328224883042,2.72222222222222,384.7,3.927281909621,254.3,59.2,0.2,71,0.661034572394073,0.153886145048089,0.000519885625162464,0.184559396932675,0.76,0.32,91.45,0.50151129,2.161188008,1429.803899,0.431763105,0.75,3655.615989,2.393295085,494.536917,35.7619863,-29.91,4.96
"2019","HOMA",1.97546188454966,0.0762529235124748,20.7376543209877,384.7,3.927281909621,254.3,59.2,0.2,71,0.661034572394073,0.153886145048089,0.000519885625162464,0.184559396932675,0.94,0.25,15.91666667,0.714934831,0.454270833,1508.550838,0.259772064,0.1,5087.494757,4.037485417,439.5805964,18.05206463,-28.3,18.62
"2019","LEMA",2.32910240365702,0.177930956486214,7.66975308641975,384.7,3.927281909621,254.3,59.2,0.2,71,0.661034572394073,0.153886145048089,0.000519885625162464,0.184559396932675,0.89,0.33,19.33333333,0.685933848,11.99059333,1813.125201,0.659293232,1575,6350.99686,0.999636695,970.7788273,30.92651757,-28.45,12.47
"2019","MEEL",1.64637847661467,0.158552902378111,0.966049382716049,384.7,3.927281909621,254.3,59.2,0.2,71,0.661034572394073,0.153886145048089,0.000519885625162464,0.184559396932675,0.59,0.6,12.5,0.525730927,1.962864583,2254.537294,0.320063666,0.383333333,3129.868477,6.108080029,277.8318264,10.66930171,-27.91,-0.18
"2019","MESU",2.02402483041421,0.143318830951516,1.55555555555556,384.7,3.927281909621,254.3,59.2,0.2,71,0.661034572394073,0.153886145048089,0.000519885625162464,0.184559396932675,0.77,0.63,23,0.636208569,1.216718742,1583.088306,0.102930845,0.491666667,4569.417808,6.538756083,339.0874395,11.63715679,-27.63,-1.03
"2019","PAIN",2.02292798833441,0.20100416031963,3.82407407407407,384.7,3.927281909621,254.3,59.2,0.2,71,0.661034572394073,0.153886145048089,0.000519885625162464,0.184559396932675,0.33,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","PLCO",2.06393119914173,0.177648011697116,16.787037037037,384.7,3.927281909621,254.3,59.2,0.2,71,0.661034572394073,0.153886145048089,0.000519885625162464,0.184559396932675,0.84,0.57,13.33333333,0.506105642,4.260365917,1325.464886,2.322283696,4.666666667,6012.821659,3.440877998,529.3299985,26.59956866,-29.06,13.01
"2019","POMA",2.08588214792158,0.148173872382647,12.6574074074074,384.7,3.927281909621,254.3,59.2,0.2,71,0.661034572394073,0.153886145048089,0.000519885625162464,0.184559396932675,0.85,0.46,15.41666667,0.458358016,0.304043392,1763.081021,0.248418301,0.1,18896.05848,5.761667515,713.743478,20.68740592,-28.09,6.07
"2019","POMO",2.32196223972624,0.0899514702695955,1.3641975308642,384.7,3.927281909621,254.3,59.2,0.2,71,0.661034572394073,0.153886145048089,0.000519885625162464,0.184559396932675,0.91,0.49,53.58333333,0.360340485,1.484993892,1334.485407,0.555406682,0.1,4895.699458,3.702192309,531.3260896,38.3062201,-27.3,19.19
"2019","PUPA",2.04374113280216,0.157324106569468,0.382716049382716,384.7,3.927281909621,254.3,59.2,0.2,71,0.661034572394073,0.153886145048089,0.000519885625162464,0.184559396932675,0.84,0.55,21,0.720917165,0.464756475,903.1422476,0.268589125,0.566666667,2445.832529,5.385546773,260.6631443,17.02419355,-28.68,8.8
"2019","SASO",1.94812595036609,0.0802225761368494,22.6728395061728,384.7,3.927281909621,254.3,59.2,0.2,71,0.661034572394073,0.153886145048089,0.000519885625162464,0.184559396932675,0.52,0.3,13.66666667,0.848599581,0.520219833,335.3922613,0.179033534,0.216666667,1959.996312,6.258014929,211.3444808,11.10809895,-13.25,22.66
"2019","SCLA",1.98150938272631,0.105587039849252,2.71913580246914,384.7,3.927281909621,254.3,59.2,0.2,71,0.661034572394073,0.153886145048089,0.000519885625162464,0.184559396932675,0.69,0.41,20.5,0.664911579,3.89718,2176.187515,0.809198285,9.416666667,5397.804294,1.958130935,648.7181116,20.74130879,-29.14,11.89
"2019","SOAS",1.94053573350304,0.0837825541272428,0.731481481481482,384.7,3.927281909621,254.3,59.2,0.2,71,0.661034572394073,0.153886145048089,0.000519885625162464,0.184559396932675,0.6,0.29,22.16666667,0.589418039,8.207236583,2957.63386,1.035235572,0.758333333,7563.938395,1.825267187,798.4265911,30.43512044,-28.99,5.65
"2019","SPRU",1.95830190061356,0.145128544352748,0.450617283950617,384.7,3.927281909621,254.3,59.2,0.2,71,0.661034572394073,0.153886145048089,0.000519885625162464,0.184559396932675,0.44,0.41,9.25,0.604580026,0.082956667,882.1100133,0.32623609,175,8941.415011,3.986585207,603.7588667,18.84736842,-27.42,14.6
