case,ND_BEMA,ND_CETE,ND_CHFU,ND_CHMI,ND_HOMA,ND_LEMA,ND_LYTR,ND_MEEL,ND_MESU,ND_PAIN,ND_PLCO,ND_POMA,ND_POMO,ND_PUPA,ND_SASO,ND_SCLA,ND_SOAS,ND_SPRU,FD_BEMA,FD_CETE,FD_CHFU,FD_CHMI,FD_HOMA,FD_LEMA,FD_LYTR,FD_MEEL,FD_MESU,FD_PAIN,FD_PLCO,FD_POMA,FD_POMO,FD_PUPA,FD_SASO,FD_SCLA,FD_SOAS,FD_SPRU,equi_BEMA,equi_CETE,equi_CHFU,equi_CHMI,equi_HOMA,equi_LEMA,equi_LYTR,equi_MEEL,equi_MESU,equi_PAIN,equi_PLCO,equi_POMA,equi_POMO,equi_PUPA,equi_SASO,equi_SCLA,equi_SOAS,equi_SPRU
2015_5,-0.4332479227174286,,,,,,,,,3.7441161934018696,1.685327392274972,,,0.11920220791814842,1.3203153167746433,,-0.498203683893913,,-0.03334509495100635,,,,,,,,,0.201454988369524,-0.011623511648366058,,,-0.3347562641501509,-0.7823358565696329,,-0.08862374102651205,,,,,,,,,,,-3.0298946199944328,-1.1904649611707094,,,-1.1903985750520378,37793.817900950286,,,
2015_5,-0.200885359364202,,,,,,,,,2.3615886180519987,3.263338117513174,,,,3.2552156530955574,,3.13885446542058,,0.14114776803273898,,,,,,,,,0.1989846409164825,0.18293251949912812,,,,-1.2662619318058286,,0.3370534427888868,,,,,,,,,,,1658.0856214221797,33.211167774589704,,,,1973.9540979104888,,1528.4358509651715,
2015_5,14.212696172468185,,2.8481903637540116,,,,,,,5.2529491905197165,,,,,-1.9786114549785226e-10,,1.5723425963581242e-14,,0.2756450120610457,,-3.0139068461454483,,,,,,,0.20242624826161404,,,,,0.28019144635790194,,0.32317959996642764,,5.335126412308049e+24,,1.4479410765254434e+16,,,,,,,1.727963880042109e+32,,,,,,,,
2015_5,-0.4358778824528052,,,,,,,,,3.7594230849331502,,,,,1.0901137254082056,,0.030876817848448236,,-0.04844051008220385,,,,,,,,,0.1909717373314241,,,,,-3.5882825674767833,,0.3350437339079708,,,,,,,,,,,20777.57004224142,,,,,84.83461323444773,,,
2015_5,-1.216549604903128,,,,,,,,,0.0384387081374042,-0.3044507981895546,,,,0.2593904414869765,,-0.8815284491192796,,-0.5921834129491608,,,,,,,,,0.18139561160210196,0.0632527977953935,,,,-2.4503775114609736,,-0.25418359589463524,,,,,,,,,,,,,,,,52378219.56258194,,,
2015_5,36.4599766693831,,,,,5.157243886356883,,,,0.4691469114924961,,,,,3.3137387719374085,,1.408737131540556e-05,,0.293430301765368,,,,,-5.43610794260684,,,,0.2030356330981692,,,,,-3.9567238094227335,,0.3344598084939081,,-2.6259033947084967,,,,,626.7330797438527,,,,195.13100942846944,,,,,951851.6943072631,,,
2015_5,7.512386960101069e-06,,13.440069885979742,,,,,,,0.3214623499055765,11.415147955643494,,,,,,2.5922686349303463,,0.2853000031738546,,-15.327438553879444,,,,,,,0.1457886547496765,-0.1424973559304492,,,,,,-0.2915695817354529,,,,1.8382163920403487,,,,,,,52.598413907535324,-1.1902561049576463,,,,,,54.386148227534456,
2015_5,-0.4300819733710896,,,,,,,,,-0.004804844748186975,3.9064751380303733,,,,,,3.3513852624906897,,-0.02452047172590777,,,,,,,,,0.1961489781153921,-2.8541229285203227,,,,,,0.3178348323610477,,,,,,,,,,,,-1.055978867124024,,,,,,6901.880329402862,
2015_5,-0.35078521500296955,,,,,,,,,1.8562997475634408,,,,,,,-0.23776417206293315,,0.03328106511111428,,,,,,,,,0.16468404034601225,,,,,,,-0.6404506864473779,,,,,,,,,,,-0.5513201860575131,,,,,,,35130.923006377736,
2015_5,-0.5680440159474975,,,,,,,,,0.14059460754813427,-0.4783373513289338,,,-2.5680546601579537,0.7489906630388709,,1.8552193836392947,,-0.28835285796296883,,,,,,,,,0.18836520925584088,-8.910710852617305,,,-1.6315503433746108,-0.19051181716242271,,0.32906123759387296,,,,,,,,,,,,54.09979956032614,,,,2.909860096658699,,733.1307987672975,
2015_5,-0.12630937040707774,,,,,,,,,3.4798539023114623,,,,-1.4215385251446342,2.7661153069860043,,2.620972388887274,,0.17744490728766404,,,,,,,,,0.18893898774726406,,,,-1.5354689544302618,0.17427311545039306,,0.3282994684741021,,,,,,,,,,,0.7003566722754204,,,,-0.5603522979602643,1.7747453258183596,,2400.1317140589567,
2015_5,-0.486684165739325,,-36.67481557306337,,,,,,,2.380616748380834,1.995899362674692,,,-3.0104512324550754,-0.01000304039049098,,2.0653036871846218,,-0.06271700277643477,,-128.76660110459827,,,,,,,0.1979119871355327,-1.3167993922113936,,,-1.7667917207719452,0.2699467136919469,,0.14182747337733725,,,,-1.182248043829927,,,,,,,-3.0224334234287284,-1.1707593613128289,,,,,,106.75536585752673,
2015_5,-1.6284963238169468,,3.2168577391295274,,,16.9181582676634,,,,0.0,,,,,,,9.92880440007452,,-37.35129271473244,,-6.382938740706727,,,0.26380403093512217,,,,0.1887524470555051,,,,,,,0.3346247856158717,,2.9021363640393196,,-0.9504110804118628,,,-1.1144421233444541,,,,,,,,,,,-1.6203722908240554,
2015_5,4.67986169660036,,,,,,,,,1.8076971430299584,,,,0.8654693430487409,2.7724391378996533,,-0.33483333405648,,0.2951861177446824,,,,,,,,,0.1889102903477391,,,,-0.26014348975895274,0.032831676294877384,,0.09128734916347037,,-2.113164477450242,,,,,,,,,-3.03030302543036,,,,-1.1904760173287172,-1.9230613800600205,,,
2015_5,7.8848518755521475,,,,,,,,,-1.4672678098957455e-07,,,,0.935460924647617,,,2.0275666924907,,0.29652627911607776,,,,,,,,,0.19208352479435745,,,,-1.7276172935429368,,,0.3224758419073633,,-1.8340102092392645,,,,,,,,,,,,,181908.71898652788,,,11732575.015262313,
2015_5,-0.2782178456111091,,,,,,,,,-0.044198371659820136,-0.06736970375904479,,,-2.0356799078647723,1.3951749542599228,,-0.002219761226969364,,0.08486729426965534,,,,,,,,,0.14961099492925367,-0.894811014867122,,,-1.8232045754794062,-0.3178198428727974,,0.325206571614425,,,,,,,,,,,,15157559.2992605,,,,655395.7927502965,,,
2015_5,-0.4916075114111543,,,,,,,,,2.7715573356655887,2.4018963140984377,,,,-0.05332209506870933,,2.22820467036113,,-0.06589907135484774,,,,,,,,,0.18741271191639075,-0.15635456936680692,,,,-0.11664885698190774,,0.21189981819574802,,,,,,,,,,,340.4061111542553,-1.183657013628761,,,,340.2395930298949,,127.45130572677542,
2015_5,-0.2201884553095879,,,,,,,,,-0.0013509575552511448,,,,0.020386353144982838,8.93710851013377,,-0.13601150076941002,,-0.031082266606784037,,,,,,,,,0.18906491292567584,,,,-1.8563091870199335,0.27664120057272995,,0.2305959636019279,,,,,,,,,,,,,,,-1.166747195404087,75.01993919605158,,,
2015_5,1.4723239339874907,,,,,,,,,0.5806725444959773,2.494779857453658,,,0.7148364106957177,,,16.289773731579338,,0.014770926289066287,,,,,,,,,0.18549764795529244,0.043201627177811515,,,-0.6792520955735319,,,0.3255234755772556,,45.881958204775295,,,,,,,,,13.314348710999393,1165.8457929575516,,,44.670036508689776,,,8897.803499883199,
2015_5,-0.10781039384586004,,,,,,,,,5.334425834104769,,,,,0.7372411308885047,,1.3990582619363745,,0.2101131311417533,,,,,,,,,0.19287420345018724,,,,,-4.963615269048618,,-0.2775461662716494,,,,,,,,,,,13.061078191092482,,,,,23754.649256041957,,109072.88303198897,
2015_5,,,,,,,,,,-0.016356454603587183,,,,1.2945513086798155,4.1507838340635015,,-0.2634219618138874,,,,,,,,,,,0.11818651935014444,,,,-8.293991327629954,-0.06449846329183573,,0.1523603169956157,,,,,,,,,,,,,,,-1.1338126018062362,72.26417633722619,,,
2015_5,-1.2053217915544434,,10.604503085071899,,,,,,,7.454588852054482,0.2437179927862269,,,-2.80342764055977,2.092628652326175,,1.2527078863837022,,-1.2326746554125745,,-3.473605902912314,,,,,,,0.1876679447667801,-0.11608314815869925,,,-1.5544816303652031,-1.7112769491401263,,0.2965261435786567,,-2.33741376109311,,7.874587483639614e+36,,,,,,,3.5771721923046225e+21,183.45109923951543,,,,3734270845.226794,,13437.397421331541,
2015_5,-0.27176233530199906,,,,,,,,,0.11356011382315807,,,,,0.20065612668498425,,-0.3241190867874091,,-0.008651986634238273,,,,,,,,,-0.0013388539661882692,,,,,-0.5772974620608637,,0.09294294864920384,,,,,,,,,,,4116.736937811505,,,,,18.688859668295887,,,
2015_5,-1.8509377194323682,,,,,,,,,0.17168073539303386,,,,,,,0.2433030877440548,,-1.08026841627014,,,,,,,,,-0.053667153462324535,,,,,,,0.1621313452340586,,,,,,,,,,,-2.998944156666239,,,,,,,514.2126675432946,
2015_5,-0.1739825199717337,,0.8482719203736553,,,,,,,3.3620069226311817,,,,1.469413383054189,10.0774093704758,,0.8659659924118166,,0.1450677829065994,,-17.054993195765416,,,,,,,0.19859916864622307,,,,-2.1564025307061443,0.29218031570748537,,0.31883532395552994,,,,53533.70786452317,,,,,,,1049969.9176746677,,,,-1.1271378452856555,2333.821735729734,,8520061.06801858,
2015_5,-12.079101255222655,,,,,,,,,0.16010888643330135,,,,,-1.9213930785696725,,8.052306452662117e-06,,-9.051215894998007,,,,,,,,,0.054115175092701584,,,,,-1.7143116100921485,,0.3241957915935776,,,,,,,,,,,928.5937642794916,,,,,,,,
2015_5,7.3571515331339326,,39.37295482410853,,,,,,,0.13718687420315567,,,,4.922732888555836,,,6.05119481070984,,0.2813161585760303,,-5.285951774537484,,,,,,,0.19464369117647476,,,,-3.2425310528022413,,,0.3232542660831912,,0.38614006804541817,,-1.1846602491618041,,,,,,,,,,,-1.1796397329301054,,,3.878426494140293,
2015_5,,,,,,,,,,2.5059001180635483,-0.11757308835468908,,,-9.105096629964633,-0.035869000647142435,,-0.06030693375346565,,,,,,,,,,,0.1964865770022716,0.09553493757280064,,,-6.036475226071207,0.25201330975348346,,-7.837881273185806,,,,,,,,,,,-2.7403576673608234,,,,,,,923.0213166522526,
2015_5,-1.5181425636883283,,,,,,,,,2.013765942001121,,,,,-1.4638974246464618,,-0.4755787756828298,,-0.8256209113214492,,,,,,,,,-0.18174430652522444,,,,,-4.1673858320953485,,0.0007761783055242332,,,,,,,,,,,19071.722406956724,,,,,82.89169880664413,,,
2015_5,30.58799304468516,,,,,-3.954141522707879,,,,3.058002964742403e-09,2.337647462625517,,,,1.3054123172690082,,5.676581999526707,,0.2884583485995784,,,,,-11.402090709565714,,,,0.18763380021490092,-0.05328835738244697,,,,-0.32376366529859396,,0.3221069206897419,,-2.596273671786545,,,,,2829.553050139184,,,,,1.323894045994611e+110,,,,-1.9230769230769231,,-0.7006821676900331,
2015_5,-4.312779734231677,,4.003390515932345,,,,,,,3.7720867575392067,,,,,3.3620238113603245,,8.63709028559283,,-2.8454234792755253,,-5.305777182860472,,,,,,,0.1973048540145399,,,,,-0.10702750778061842,,0.3336073188611276,,,,-1.249999999989394,,,,,,,5.968308137627825e+22,,,,,5241561316495994.0,,25.70168707011354,
2015_5,17.68120316619818,,,,,2.6504065540587733,,,,1.3555184607023463e-11,-0.2310375912556657,,,inf,,,inf,,0.27980077108759793,,,,,-0.2626627086673472,,,,0.193150419069808,0.2291212196526445,,,-inf,,,-inf,,-2.5879441136186307,,,,,-0.06907536955666825,,,,,,,,-1.1904631339073355,,,-1.1588234855109758,
2015_5,-0.42871264349209176,,,,,,,,,-4.7772313699527085e-05,,,,,1.5926683897643448,,-0.004498314147617292,,-0.01383685149355518,,,,,,,,,0.20108296776497286,,,,,-12.064712608002925,,0.3217212670120444,,,,,,,,,,,,,,,,23313438.948639404,,,
2015_5,-1.0700822955308116,,,,,,,,,0.9045191221791038,,,,,2.5640532038570463,,-4.850076209994768e-06,,-0.5057199361010591,,,,,,,,,-0.17448491953370682,,,,,-2.352826408521429,,0.3249531189437489,,,,,,,,,,,13075756410096.855,,,,,328650506779.1509,,,
2015_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_5,-1.067624109734039,,23.459531237651433,,,,,,,1.3478940702338074,3.449094047144456,,,,,,7.043243282176937,,-0.4598872348559158,,-25.630361980800448,,,,,,,-1.7725761159881546,-1.0203876352623444,,,,,,0.3368356605786241,,,,0.7622206263921085,,,,,,,-3.0281201284810044,-1.1871479047192846,,,,,,4757.272729831997,
2015_5,-0.009639450870500669,,,,,,,,,4.3647738523236015,0.6534163962837694,,,-2.7125631568547868,,,2.019209797479901,,0.27497837042614204,,,,,,,,,0.1881149004009333,0.29814765870919746,,,-1.5145720758468384,,,-23.281895474320425,,,,,,,,,,,63.212162164214796,392.51122811249223,,,,,,103361.13630863467,
2015_5,-0.932999388668106,,,,,,,,,0.05314509754571125,,,,,0.6236766731322008,,-0.10125333310120954,,-0.7188691698038432,,,,,,,,,0.1737492297060026,,,,,-4.8680297838220135,,0.25966982662388105,,,,,,,,,,,,,,,,1452581473.2176824,,,
2015_5,0.0,,25.289713059327735,,,7.326488961697882,,,,7.335445935666212e-14,9.646576412272033,,,-1.7668788865708649e-16,3.1943372451487214e-15,,33.63754198640449,,0.2974222885860052,,-3.5844953175053376,,,-3.878621317620864,,,,0.1886915175283745,0.3760300301962564,,,0.3223267589195903,0.27879264375031,,0.3231321222905085,,,,-1.246227972215418,,,-1.1052312965270163,,,,,-1.1562911601322643,,,,,,-0.8054575674524638,
2015_5,-9.463660269486259e-07,,,,,,,,,2.7537000758195447,-2.605862609627928,,,-4.7633344330642595,,,5.564933733915702,,0.2728067929811317,,,,,,,,,0.18734102439574307,-6.129508921149662,,,-2.9454465287065035,,,0.3320955802597818,,,,,,,,,,,-3.0255978940136026,20.78984042787406,,,,,,7947.5640371436375,
2015_5,-4.570927534445842,,,,,1.3643372863253191,,,,2.610370315871099,5.349763861444614,,,9.341052108871565,12.482765395012493,,0.41580043241203934,,-3.000108418807355,,,,,-0.041843834434375005,,,,0.19753543898835435,-0.1834010924238858,,,-0.7055935663474289,0.23824543785257254,,-10.587048171152368,,,,,,,-1.1235955056179776,,,,2837347491.8460703,-1.1904761904761905,,,0.9646518160982342,-1.923076923059257,,-1.6666666659680385,
2015_5,-0.4451128027155764,,,,,,,,,0.5421035672030704,,,,,,,1.1819713099299511,,-0.1028014361349403,,,,,,,,,0.12047559763857008,,,,,,,-1.8619973645753995,,,,,,,,,,,-2.978879230108382,,,,,,,1071.3517029728177,
2015_5,-inf,,,,,,,,,0.02442878685517437,,,,-0.10051563189686193,-3.7573372378535915e-09,,-3.757336844306786e-09,,-inf,,,,,,,,,0.19402043831728452,,,,-0.11820500868464155,-4.102459666765114,,0.3363642092093625,,,,,,,,,,,,,,,-1.1473453445487056,959.3450246033124,,,
2015_5,-2.061044528474571e-06,,,,,,,,,0.8937402951867763,,,,,,,-5.5191519639228274e-08,,0.28492976459968394,,,,,,,,,0.17116242905032575,,,,,,,0.3364975109159998,,,,,,,,,,,134.06038631965242,,,,,,,,
2015_5,-0.9292701011493684,,,,,,,,,8.862002120163561,,,,,-0.4380713044684823,,-0.54502629357572,,-0.4099826555032131,,,,,,,,,0.19716634666844898,,,,,-11.835567707453894,,-0.08240900906486859,,,,,,,,,,,21633.961794488514,,,,,1210.1964962045492,,,
2015_5,0.05906254432640031,,,,,-2.902403518582468,,,,4.144040896413217,,,,,2.1430688493869274,,0.8464364887685335,,0.2897223828431221,,,,,-5.655947305252808,,,,0.1997064619784049,,,,,0.1930656710195664,,0.18313812375714975,,,,,,,7482.720818942415,,,,21571.24156097661,,,,,3716648.330906115,,29.543117331657648,
2015_5,-0.3423016493178377,,,,,,,,,0.0384460222772156,-0.09068446630031733,,,,,,42.5077695500291,,-0.0959354314942531,,,,,,,,,0.18822740010869354,-0.07711070586526958,,,,,,0.32644718370346404,,,,,,,,,,,,,,,,,,5517.509478177944,
2015_5,-0.22173384653968084,,,,,,,,,3.4409311217953924,,,,,,,1.3741277985451434,,0.1216791920690391,,,,,,,,,0.19005968984614108,,,,,,,-1.0359326677626917,,,,,,,,,,,-2.9511272225724308,,,,,,,1124.226161016836,
2015_5,-0.7096475391594366,,,,,,,,,0.5923565561069635,,,,,,,-0.06414860845751386,,-0.24526094620152605,,,,,,,,,0.18385372750977524,,,,,,,0.2492099150554272,,,,,,,,,,,143.89295362582408,,,,,,,,
2015_5,-0.12859832370195912,,,,,2.2573964219355687,,,,0.8514516738145976,,,,5.987869194170301,7.405448329292833,,-0.2807745357662632,,0.18301695453621505,,,,,-0.02887244391040156,,,,0.16690634412086314,,,,-14.74135867231476,0.2826965453870829,,0.14327023482086798,,,,,,,14.12058715932668,,,,384822.36865540844,,,,-0.6603137308180397,14852.20204052538,,,
2015_5,7.34315729324326,,,,,,,,,1.6310041947020404,,,,,,,0.0,,-755.5899795052727,,,,,,,,,0.2011720134470728,,,,,,,0.32106438066391696,,4.8501074539799805e+35,,,,,,,,,5.240083238664893e+49,,,,,,,,
2015_5,-0.005078673124602722,,,,,,,,,8.029027679648317,,,,,2.677754065268961,,2.3600618901000603e-05,,0.2661292304648829,,,,,,,,,0.18708652387565086,,,,,-1.8341055527961172,,0.3255392226645638,,,,,,,,,,,2.778419882199632e+31,,,,,3.179174486538746e+27,,,
2015_5,1.0795194157521308,,,,,-3.9745542534139497,,,,0.08818748081153177,,,,-0.6186936280400911,1.4180177868391086,,-0.011924890812275385,,-0.16257257330991834,,,,,-8.644148121553599,,,,-0.008638434164782716,,,,-5.8907956212791905,-0.1280604931540963,,0.3209936344741473,,-2.598654902699057,,,,,2292.618789809941,,,,-1.765582216875354,,,,-1.184294145625158,251.42875565374226,,,
2015_5,-0.26155546237577704,,,,,,,,,0.11739577488501532,,,,,0.8411071776520818,,-0.1813540905753731,,0.093745306429606,,,,,,,,,0.1493914795981698,,,,,-4.175489810796072,,0.2159893265648266,,,,,,,,,,,,,,,,62206333278335.34,,,
2015_5,0.5089968323850653,,,,,,,,,6.119316729560572,-0.6854486235147661,,,-0.9966388805594564,,,1.436681139852812,,0.1823980142324996,,,,,,,,,0.1983072696710778,-0.07095916302292182,,,-1.4313709045150986,,,-0.037614665933969116,,24.786879703237773,,,,,,,,,19.021816266112374,,,,21.191010112827726,,,618.4495320126308,
2015_5,-0.2398641264666892,,,,,,,,,0.21354876743515808,,,,,1.2226964230609847,,-2.441563417080826e-06,,-0.07564154499051058,,,,,,,,,-0.3738277369120786,,,,,-1.4836119767027522,,0.3329327823598658,,,,,,,,,,,1305970613.5750887,,,,,35609.52561651317,,,
2015_5,inf,,inf,,,9.662512616679207,,,,0.0,,,,-inf,,,8.461319200408857,,-inf,,-inf,,,-0.4532994676105366,,,,0.19579751617304345,,,,-inf,,,0.3381590702735815,,-2.6224998984791443,,-1.2446588729695212,,,-1.1235466684967583,,,,,,,,,,,-1.6663802473277611,
2015_5,-0.017192056222501858,,,,,4.6078179468626965,,,,0.057811631756446824,,,,-0.3953460389610897,-0.031041309063082195,,0.7584232993886206,,0.19154316270939264,,,,,0.0796539527823884,,,,0.18853442331671846,,,,-14.48947693970158,0.2627927357230535,,0.3023954689933114,,,,,,,-1.120309784420355,,,,,,,,-1.1897431957655726,,,-1.2666796293609237,
2015_6,-0.10179316850809794,,,,-0.1962801417736857,,,-2.5414707328378854,4.381788446566551,,,,,,-21.04014301761507,0.8055079014911161,,12.807148195031287,-0.4611766527967081,,,,-0.02959914825507637,,,-2.8923194137883708,0.3476583171906792,,,,,,-20.527225835214765,-0.117819368347154,,0.2735892609929672,-2.631234893360489,,,,,,,-1.482856305227473,3306.6674397964784,,,,,,,-1.449104063425772,,-2.1599764370861068
2015_6,,,,,,-1.0110273466828643,,7.087335147794772,2.2395154185415382,,,,,,-3.085917333521106,,,-0.14118171638182678,,,,,,-1.2457637328363211,,0.15036757628427974,0.35587045143898777,,,,,,-2.5178296172754355,,,0.17392303914562768,,,,,,-1.1173271933845117,,-1.6948994947622145,1.9849276572023635,,,,,,,,,
2015_6,-2.1340440365768667,,,,3.5218755516219264,,,-3.1554903364292075,3.723794941249565,,,,,,-3.499515957315144,,,2.123390096190151,-1.1006740345999702,,,,-17.78857879002138,,,-2.9709513940408847,0.3276983637491271,,,,,,-2.3735776888241293,,,0.2505090345298574,,,,,-1.063817527466639,,,,5151.503126380822,,,,,,,,,683.093188521234
2015_6,,,,,-5.559198271377191,,,-0.08098119623397113,-0.08523778365994569,,,,,,1.5444080638272195,3.3004383279451317,,1.4669477757997602,,,,,-2.5263820767390426,,,0.2148049284522664,0.2943549465016272,,,,,,0.237683435905902,-0.10947801805854483,,0.2569359295557183,,,,,,,,,,,,,,,-1.921732606219047,-1.3433632398646012,,24.234179333785463
2015_6,,,,,-0.478578574810061,,,1.3176236227130096,4.587790017265714,,,,,,-32.690999414178194,-1.4253783964044615,,0.8494606144225797,,,,,-0.7905084597809169,,,0.1297645922794879,0.332548241108402,,,,,,-22.77296014039711,-29.026050158355112,,0.2559888319648055,,,,,8.220090040047158e+32,,,15682652.649491515,-1.2987012672610072,,,,,,,-1.4490686538207118,,2.8018226850100907e+27
2015_6,-9.444769410892598e-09,,,,,,,0.2358449552696343,6.159603968611625,,,,,,,5.21954827459642,,2.1916762396651084,0.28476497571067905,,,,,,,0.2663686602626628,0.3628005583313515,,,,,,,-0.25285375959042233,,0.08873829759483877,,,,,,,,,-1.2986760055805875,,,,,,,-1.4492753623188366,,182.23502675280875
2015_6,,,,,,,,1.915552284090948,1.9034966404771871,4.1443791582955445,,,,,,,,1.4733873003701037,,,,,,,,0.1623714816051136,0.27552714989298066,-0.015116314092541215,,,,,,,,-1.096149337587148,,,,,,,,938.2055049332173,80.66549434231945,-3.0300787792525123,,,,,,,,-2.2727236454954327
2015_6,-0.05281472836712369,,,,,-0.4888634648961848,,4.023824515040996,2.7888293968800903,,,,,,,-4.234000985720192e-07,,2.962279245060321,0.2896115991743071,,,,,-0.3402431701673987,,0.07663497317502854,0.3500409055388044,,,,,,,0.36887686597016295,,-0.672083879403861,,,,,,,,-1.6949152542372847,-1.2987012987012987,,,,,,,,,-2.272727272727273
2015_6,,,,,,-0.67793452879754,,-0.0666558636129921,2.6476577085377584,,,,,,,-0.4464418759901812,,1.039577806673421,,,,,,-2.029696536625863,,0.03808231680154184,-1.538067447902665,,,,,,,0.16158755737198285,,0.16659259992896114,,,,,,-1.0409681492214933,,,-0.009030642703689027,,,,,,,,,412552.552432456
2015_6,,,,,2.9564017481380533,3.7291765322644106,,5.699589584011041,-6.869313808900713e-07,,,,,,-0.044996961476859665,10.69563767716413,,,,,,,0.07922815681512219,0.3740302187576424,,0.28489210477674604,0.3479189511867846,,,,,,0.26003950520991725,-5.822104142026608,,,,,,,561.3298567707154,-1.0807684700032052,,-0.8379024205057037,,,,,,,,-1.4347427498475809,,
2015_6,2.935831396838576,,,,-3.4370802132973206,,,3.0129227470195086,0.19276933145833994,3.8760490710066136,,,,,-3.5459916394159525,,,,0.21414790720079455,,,,-8.409985985522749,,,0.29621652323174463,0.3423966310927549,0.061479947980601635,,,,,-9.73612979255494,,,,-2.631578946349739,,,,-1.0638297526802516,,,456.4795637938949,,-3.019243922377699,,,,,1.1436096835041714,,,
2015_6,3.3696831016582984,,,,inf,,,3.1226239429387737,3.2059263954790373,-0.3374877394871558,,,,,1.0548547121333471,-0.6012031006942897,,-0.2864187205607713,-0.15171676671969392,,,,-inf,,,-0.7798339013336171,0.3306422521866266,-0.18422195107316156,,,,,0.054318549952239725,0.084131289582705,,-0.08655389460653007,-2.577871249948983,,,,-0.5636256443125479,,,-1.6175395393675938,69.49996479436575,,,,,,-1.4422911513987733,,,
2015_6,,,,,,0.4912801492717474,,5.557386988666921,0.4912801492717474,,,,,,,,,,,,,,,-1.7188936101188106,,0.2783083966637377,0.33931130362976525,,,,,,,,,,,,,,,-1.1235955056179776,,-1.6949152542372885,-1.2987012987012987,,,,,,,,,
2015_6,,,,,2.715998296607251,,,,0.0,7.332350097408643,,,,,,-0.1136633355957298,,11.44170567918081,,,,,-0.3147596145626266,,,,0.3555622056007475,-0.6066473765745326,,,,,,0.32010914734266416,,0.2749164093174997,,,,,480.35801718461266,,,,,-3.0303006706973927,,,,,,,,53.03951078819479
2015_6,,,,,,,,2.0090566811083237,14.05854377809774,,,,,,-3.2653590320669337,,,2.141993696229667,,,,,,,,-0.14798811695926406,0.35315037278123884,,,,,,-2.03607313745385,,,-0.2004882273006081,,,,,,,,35.6058494690332,153.9547113013711,,,,,,,,,2237.433549677652
2015_6,-3.4115683914682e-08,,,,,,,-2.6926405426783573e-15,2.723248594977834,,,,,,-1.1810200710718024,,,2.0115132097798343,0.30631092707268925,,,,,,,0.2932171831766901,-0.5393416626572212,,,,,,-0.5581340692647014,,,0.2483655822515323,,,,,,,,,2231239506547.831,,,,,,,,,6.534420980551496e+24
2015_6,4.8040728014052645,,,,1.7864759257287872,,,,-0.5940032548693925,3.454039428365748,,,,,4.111502992893192,0.3866823927978046,,,-0.2311873556289803,,,,0.00823876023220338,,,,-0.038839812538089324,-0.8878511674321496,,,,,-0.8786112066974336,-13.331757374590893,,,2549989228.067966,,,,14.324792743200607,,,,,8.12863664978743e+16,,,,,-1.9224621802771504,-1.4492753609752391,,
2015_6,,,,,,-5.344980795004979,,0.8053202527198341,0.09330462059402372,,,,,,-0.5823250119394774,1.2864682543731008,,0.0,,,,,,-7.485240486632089,,-0.11974264852093675,0.3551252007950555,,,,,,-0.1341287101117119,-0.6292073200290895,,0.2749360850321301,,,,,,2.66402589603233,,-1.6830012237737892,,,,,,,,-1.446844638118344,,
2015_6,-0.12238320813055792,,,,,,,0.11783043260396885,3.9797964300119304,3.339717402992727,,,,,4.793253186301784,,,,-0.8217701464665665,,,,,,,-1.6885127285082089,0.3459181515287483,-0.21571078796833776,,,,,0.25889306059501394,,,,948045.382002205,,,,,,,379376844773402.8,-1.2986753330750291,-3.0303030303030303,,,,,-1.923076918791997,,,
2015_6,,,,,,,,-1.1286683080299085,6.00614953701063,,,,,,-3.0838386623234486,,,,,,,,,,,-3.405806626548344,0.3568247362887369,,,,,,-2.9643440221671957,,,,,,,,,,,2.559174418750721,118.14725641088852,,,,,,,,,
2015_6,,,,,,0.09860580326171103,,2.4261960610537034,2.330435182365688,,,,,,-0.0004939880554713039,,,2.633256994818925,,,,,,-5.833468515472469,,0.27242006043526457,0.3383792475456159,,,,,,0.28337113406738723,,,-0.04252165614838166,,,,,,-1.0176238689580586,,-1.6877033952392186,-1.298699645904045,,,,,,,,,-2.2727272721616303
2015_6,,,,,0.102370071411888,1.1710087029594705e-07,,1.6630171877759432,-1.6108732630174498,8.001900766553865,,,,,,,,,,,,,0.11839636409421694,-17.712367203145963,,-0.571405767283903,-0.693601344238499,-0.32480986214508506,,,,,,,,,,,,,,-1.1235954688135381,,-1.6949101400373632,,-3.0302980948228075,,,,,,,,
2015_6,-0.9678807125811196,,,,-1.6807179318796346,,,2.5886747515225066,0.2906464608454879,4.256717993830747,,,,,-0.10784458402820092,,,3.4262764984250165,-0.3237909418995797,,,,-3.5508905325382014,,,0.09570778248645916,0.3513663277020033,0.006655807432410898,,,,,-8.756957751919478,,,0.01921229271837521,,,,,2.9029448721633564,,,-1.692813570595349,,-3.0302994963218586,,,,,-1.9229962063857493,,,71.42846062525777
2015_6,,,,,,-0.6171143153693545,,0.005069420622173617,5.184118506800808,7.053122428884213,,,,,,0.2542590508109565,,,,,,,,-15.424657526745689,,-0.11590593044622045,0.3609872861241664,0.19434311674204308,,,,,,-18.416374431614823,,,,,,,,84.5189888860805,,-1.6945177167833994,-1.118786356728877,34326.3109540688,,,,,,-1.449271422028248,,
